PlantType,GSRN,MainEnergy,PriceArea,MunicipalityCode,MeasurepointChildType,MeasurepointType,ProductType,Qnt,TimestampUTC,_dp_datetime_utc
Decentralt værk,570715000000090868,Biogas gylle,DK1,575,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000000090981,Biogas gylle,DK1,751,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000000106965,Biogas deponigas,DK2,370,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000000107528,Diesel,DK1,751,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000000108051,Biogas gylle,DK1,550,E18,E18,DEC,227.971,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000000109607,Biogas deponigas,DK2,320,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000000384714,Biogas gylle,DK1,661,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000000530081,Naturgas,DK1,710,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000000650727,Halm,DK1,730,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000001354082,Biogas gylle,DK1,530,E18,E18,DEC,1187.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000001393500,Naturgas,DK1,550,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000001413796,Naturgas,DK1,746,E18,E18,DEC,0.01,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000001460356,Biogas affaldsforgas,DK1,751,E18,E18,DEC,248.64,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000001472304,Gasolie,DK1,706,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000001532183,Træpiller,DK2,219,E18,E18,DEC,1663.58,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000001554314,Naturgas,DK1,573,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000001563224,Biogas deponigas,DK1,707,E18,E18,DEC,40.08,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000001570505,Halm,DK1,751,E18,E18,DEC,23468.1,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000001579812,Naturgas,DK1,540,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000001624444,Naturgas,DK1,575,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000001645524,Naturgas,DK1,575,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,570715000001649171,Biogas rensningsanlæ,DK2,370,E18,E18,DEC,205.08,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313102390333174,Skovflis,DK1,810,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313104402922499,Biogas gylle,DK1,851,E18,E18,DEC,844.87,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313114900727755,Naturgas,DK1,710,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313115190373677,Andet,DK1,751,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313123290037351,Naturgas,DK1,746,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313124599916033,Naturgas,DK1,766,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313134402404473,Biogas gylle,DK1,573,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313134402409706,Biogas rensningsanlæ,DK1,530,E18,E18,DEC,553.358,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313134402409867,Biogas gylle,DK1,573,E18,E18,DEC,261.059,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313134402415486,Biogas gylle,DK1,573,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313134499080376,Biogas gylle,DK1,580,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313134499081144,Biogas gylle,DK1,540,E18,E18,DEC,340.162,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313134499081281,Biogas gylle,DK1,580,E18,E18,DEC,298.766,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313134499120874,Biogas gylle,DK1,540,E18,E18,DEC,1061.081,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313134499204000,Naturgas,DK1,575,E18,E18,DEC,0.011,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313134700420113,Biogas gylle,DK1,665,E18,E18,DEC,3050.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313134710420080,Biogas gylle,DK1,661,E18,E18,DEC,2990.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313134808804013,Biogas gylle,DK1,760,E18,E18,DEC,64.25,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313134890186110,Biogas affaldsforgas,DK1,760,E18,E18,DEC,2680.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313134890288562,Biogas gylle,DK1,756,E18,E18,DEC,485.05,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313144100991939,Biogas gylle,DK1,575,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313144500814098,Biogas gylle,DK1,580,E18,E18,DEC,269.051,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313155438152411,Biogas affaldsforgas,DK1,461,E18,E18,DEC,519.494,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313174000727925,Biogas rensningsanlæ,DK2,326,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313174001093128,Biogas gylle,DK2,269,E18,E18,DEC,2422.8,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313174001585814,Naturgas,DK2,259,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313174001625008,Biogas gylle,DK2,376,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313174001652837,Naturgas,DK2,316,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313174001689307,Biogas affaldsforgas,DK2,326,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313174001697524,Biogas gylle,DK2,370,E18,E18,DEC,251.7,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313174002146731,Biogas deponigas,DK2,316,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313174115970735,Aff. Husholdn.,DK2,265,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313174116005689,Biogas rensningsanlæ,DK2,350,E18,E18,DEC,12.67,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313174116054472,Naturgas,DK2,201,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313174116631628,Naturgas,DK2,230,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313174116643249,Diesel,DK2,165,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313179100568416,Gasolie,DK2,350,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313185401569175,Diesel,DK2,370,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313185401569236,Diesel,DK2,370,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Decentralt værk,571313185401570393,Diesel,DK2,370,E18,E18,DEC,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010000079,Aff. Industri,DK2,265,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010000086,Aff. Industri,DK2,223,E18,E18,CON,6855.345,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010000093,Aff. Industri,DK2,376,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010000222,Aff. Husholdn.,DK2,161,E18,E18,CON,17965.7,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010000383,Træaffald,DK2,259,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010000406,Naturgas,DK2,259,E18,E18,CON,3299.6,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010000543,Biogas rensningsanlæ,DK2,101,E18,E18,CON,0.16,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010000840,Naturgas,DK2,169,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010001007,Naturgas,DK2,336,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010001014,Naturgas,DK2,159,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010001236,Naturgas,DK2,259,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010001243,Naturgas,DK2,253,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010001342,Naturgas,DK2,306,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010001359,Naturgas,DK2,259,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010001380,Naturgas,DK2,390,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010001519,Naturgas,DK2,240,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010001540,Naturgas,DK2,390,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010001816,Naturgas,DK2,336,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010001823,Naturgas,DK2,259,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010001908,Naturgas,DK2,185,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010001915,Naturgas,DK2,390,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570714700010001960,Biogas gylle,DK2,390,E18,E18,CON,779.59,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000056987,Biogas gylle,DK1,860,E18,E18,CON,1446.5,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000060748,Biogas gylle,DK1,461,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000063992,Rapsolie,DK1,760,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000064500,Biogas affaldsforgas,DK1,710,E18,E18,CON,9.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000065095,Aff. Husholdn.,DK1,813,E18,E18,CON,1718.5,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000065125,Aff. Husholdn.,DK1,860,E18,E18,CON,3634.65,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000065187,Biogas gylle,DK1,860,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000065200,Biogas gylle,DK1,860,E18,E18,CON,886.36,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000065316,Biogas gylle,DK1,813,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000065484,Naturgas,DK1,999,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000065569,Biogas gylle,DK1,787,E18,E18,CON,252.57,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000065835,Naturgas,DK1,820,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000065903,Biogas gylle,DK1,846,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000065989,Biogas gylle,DK1,851,E18,E18,CON,260.478,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000065996,Biogas gylle,DK1,851,E18,E18,CON,461.67,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000066139,Biogas gylle,DK1,813,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000066153,Aff. Industri,DK1,851,E18,E18,CON,14650.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000066184,Naturgas,DK1,846,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000066276,Naturgas,DK1,779,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000066689,Biogas gylle,DK1,779,E18,E18,CON,414.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000066696,Biogas gylle,DK1,779,E18,E18,CON,528.005,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000066702,Biogas gylle,DK1,779,E18,E18,CON,331.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000066740,Biogas gylle,DK1,791,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000066764,Biogas gylle,DK1,791,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000066795,Biogas gylle,DK1,710,E18,E18,CON,382.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000066986,Naturgas,DK1,710,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000067037,Naturgas,DK1,751,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000067204,Biogas gylle,DK1,710,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000067242,Aff. Husholdn.,DK1,751,E18,E18,CON,6364.48,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000067297,Naturgas,DK1,710,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000067488,Aff. Industri,DK1,746,E18,E18,CON,2124.5,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000067549,Biogas gylle,DK1,746,E18,E18,CON,91.42,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000067600,Raffinaderigas,DK1,607,E18,E18,CON,18472.1,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000067860,Naturgas,DK1,756,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000068188,Biogas gylle,DK1,787,E18,E18,CON,163.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000068294,Træaffald,DK1,573,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000068324,Biogas gylle,DK1,575,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000068478,Naturgas,DK1,561,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000068485,Biogas rensningsanlæ,DK1,561,E18,E18,CON,282.188,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000068492,Naturgas,DK1,665,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000068546,Naturgas,DK1,760,E18,E18,CON,4690.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000068614,Biogas gylle,DK1,760,E18,E18,CON,167.24,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000068836,Naturgas,DK1,760,E18,E18,CON,4660.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000068935,Naturgas,DK1,550,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069093,Biogas gylle,DK1,550,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069161,Naturgas,DK1,540,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069307,Naturgas,DK1,580,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069345,Biogas gylle,DK1,580,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069352,Biogas deponigas,DK1,540,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069369,Biogas gylle,DK1,580,E18,E18,CON,54.7,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069444,Naturgas,DK1,510,E18,E18,CON,1757.918,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069505,Naturgas,DK1,440,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069574,Naturgas,DK1,479,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069628,Naturgas,DK1,461,E18,E18,CON,3009.4,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069635,Naturgas,DK1,461,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069659,Skovflis,DK1,461,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069697,Naturgas,DK1,480,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069727,Naturgas,DK1,420,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069758,Naturgas,DK1,480,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069840,Naturgas,DK1,430,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000069987,Naturgas,DK1,461,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000070020,Naturgas,DK1,440,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000070037,Naturgas,DK1,480,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000070051,Naturgas,DK1,461,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000070075,Naturgas,DK1,480,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000070099,Biogas gylle,DK1,430,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000070129,Naturgas,DK1,420,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000070198,Naturgas,DK1,480,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000070259,Aff. Industri,DK1,450,E18,E18,CON,8726.1,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000070297,Biogas rensningsanlæ,DK1,461,E18,E18,CON,585.344,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000071119,Biogas gylle,DK1,665,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000072567,Naturgas,DK1,751,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000077753,Biogas gylle,DK1,540,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000000083501,Biogas gylle,DK1,787,E18,E18,CON,299.65,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000001403209,Biogas gylle,DK1,787,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,570715000001572790,Naturgas,DK1,860,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,571313104402899432,Biogas rensningsanlæ,DK1,846,E18,E18,CON,187.87,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,571313105202896362,Fuelolie,DK1,851,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,571313113162100894,Biogas gylle,DK1,791,E18,E18,CON,1755.444,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,571313115190652352,LPG,DK1,707,E18,E18,CON,0.36,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,571313134499572109,Naturgas,DK1,575,E18,E18,CON,0.022,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,571313134700420106,Biogas gylle,DK1,665,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,571313135100242954,Biogas gylle,DK1,661,E18,E18,CON,1185.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,571313155200210479,Biogas rensningsanlæ,DK1,479,E18,E18,CON,8.834,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,571313161170299956,Aff. Husholdn.,DK2,101,E18,E18,CON,45125.67,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,571313174002342706,Skovflis,DK2,340,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,571313174116643850,Diesel,DK2,159,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,571313174116643898,Diesel,DK2,159,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,571313179100310671,Diesel,DK2,101,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,571313179100613925,Træpiller,DK2,101,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Erhvervsværk,571313179102805625,Diesel,DK2,101,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Fjernvarmeværk,570715000000084560,Diesel,DK1,779,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Fjernvarmeværk,570715000000088438,Diesel,DK1,740,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Fjernvarmeværk,570715000000088452,Diesel,DK1,740,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Fjernvarmeværk,570715000000121173,Biogas rensningsanlæ,DK1,540,E18,E18,CON,88.154,2021-08-01T14:00:00.000Z,1627826400000
Fjernvarmeværk,570715000001604071,Skovflis,DK1,860,E18,E18,CON,351.62,2021-08-01T14:00:00.000Z,1627826400000
Fjernvarmeværk,570715000001659774,Diesel,DK1,860,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000475,Biogas rensningsanlæ,DK2,330,E18,E18,CON,11.119,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000499,Biogas rensningsanlæ,DK2,167,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000512,Naturgas,DK2,173,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000536,Naturgas,DK2,173,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000550,Naturgas,DK2,151,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000567,Naturgas,DK2,151,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000581,Naturgas,DK2,173,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000604,Biogas rensningsanlæ,DK2,190,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000642,Biogas rensningsanlæ,DK2,217,E18,E18,CON,80.4,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000659,Biogas rensningsanlæ,DK2,259,E18,E18,CON,217.31,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000666,Naturgas,DK2,151,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000673,Naturgas,DK2,173,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000758,Naturgas,DK2,201,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000765,Naturgas,DK2,173,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000833,Naturgas,DK2,306,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000864,Naturgas,DK2,217,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000895,Naturgas,DK2,240,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000901,Naturgas,DK2,230,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000949,Naturgas,DK2,253,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000956,Naturgas,DK2,173,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000970,Naturgas,DK2,240,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010000994,Naturgas,DK2,210,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010001052,Naturgas,DK2,340,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010001106,Naturgas,DK2,230,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010001113,Naturgas,DK2,173,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010001137,Naturgas,DK2,230,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010001267,Biogas rensningsanlæ,DK2,320,E18,E18,CON,376.614,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010001274,Biogas rensningsanlæ,DK2,217,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010001281,Biogas rensningsanlæ,DK2,316,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010001298,Biogas rensningsanlæ,DK2,223,E18,E18,CON,102.56,2021-08-01T14:00:00.000Z,1627826400000
Lokalt værk,570714700010001311,Naturgas,DK2,329,E18,E18,CON,0.0,2021-08-01T14:00:00.000Z,1627826400000
